min,CH5,CH14,CH15,CH40,CH42
1.0023,143.187,-0.0224304,-0.00610361,163.542,64.3777
1.00232,142.791,-0.0215149,-0.00152597,163.542,64.3777
1.00233,142.363,-0.0216675,-0.00152597,163.542,64.3777
1.00235,141.936,-0.0219727,-0.00305185,163.542,64.3777
1.00237,141.539,-0.0215149,-0.00305185,163.542,64.3777
1.00238,141.082,-0.0213623,-9.31E-08,163.542,64.3777
1.0024,140.685,-0.0215149,-0.00152597,163.542,64.3777
1.00242,140.135,-0.0216675,-9.31E-08,163.542,64.3777
1.00243,139.769,-0.0215149,-0.00152597,163.542,64.3777
1.00245,139.312,-0.0190735,-0.00152597,163.542,64.3777
1.00247,138.854,-0.0193787,-0.00152597,163.542,64.3777
1.00248,138.365,-0.0175476,-0.00152597,163.542,64.3777
1.0025,137.786,-0.0167847,-0.00152597,163.542,64.3777
1.00252,137.389,-0.0164795,-0.00305185,162.596,64.3777
1.00253,136.87,-0.0151062,-0.00152597,162.596,64.3777
1.00255,136.412,-0.0144958,-0.00305185,162.596,64.3777
1.00257,135.863,-0.0140381,-0.00152597,162.596,64.3777
1.00258,135.405,-0.0138855,-9.31E-08,162.596,64.3777
1.0026,134.917,-0.0120544,0.00305166,162.596,64.3777
1.00262,134.337,-0.0115967,-9.31E-08,162.596,64.3777
1.00263,133.94,-0.0117493,-0.00305185,162.596,64.3777
1.00265,133.391,-0.0119019,-0.00152597,162.596,64.3777
1.00267,132.903,-0.0100708,-0.00305185,162.596,64.3777
1.00268,132.262,-0.00946045,-0.00305185,162.596,64.3777
1.0027,131.896,-0.00961304,-0.00152597,162.596,64.3777
1.00272,131.346,-0.00961304,-0.00305185,162.596,64.3777
1.00273,130.736,-0.00930786,-0.00152597,162.596,64.3777
1.00275,130.248,-0.00961304,-0.00152597,162.596,64.3777
1.00277,129.729,-0.0119019,0.00152579,162.596,64.3777
1.00278,129.21,-0.0123596,-0.00152597,162.596,64.3777
1.0028,128.691,-0.0141907,-0.00152597,162.596,64.3777
1.00282,128.142,-0.0141907,-0.00305185,162.596,64.3777
1.00283,127.654,-0.0151062,-0.00305185,162.596,64.3777
1.00285,127.104,-0.0163269,-0.00305185,162.596,64.3777
1.00287,126.525,-0.0167847,-0.00152597,162.596,64.3777
1.00288,126.158,-0.0149536,-0.00305185,162.596,64.3777
1.0029,125.609,-0.0140381,-0.00152597,162.596,64.3777
1.00292,125.09,-0.0138855,0.00152579,162.596,64.3777
1.00293,124.602,-0.0146484,-0.00457773,162.596,64.3777
1.00295,124.022,-0.0143433,-0.00152597,162.596,64.3777
1.00297,123.503,-0.0146484,0.00152579,162.596,64.3777
1.00298,123.046,-0.0144958,-9.31E-08,162.596,64.3777
1.003,122.618,-0.0144958,-0.00152597,162.596,64.3777
1.00302,122.069,-0.0143433,-0.00457773,162.596,64.3777
1.00303,121.611,-0.0123596,-9.31E-08,162.596,64.3777
1.00305,121.154,-0.0117493,-0.00305185,162.596,64.3777
1.00307,120.696,-0.0119019,-0.00305185,162.596,64.3777
1.00308,120.177,-0.0120544,0.00152579,162.596,64.3777
1.0031,119.75,-0.010376,-0.00457773,162.596,64.3777
1.00312,119.292,-0.00946045,0.00152579,162.596,64.3777
1.00313,118.834,-0.00930786,-0.00152597,162.596,64.3777
1.00315,118.407,-0.00930786,-9.31E-08,162.596,64.3777
1.00317,117.949,-0.00701904,-0.00457773,162.596,64.3777
1.00318,117.552,-0.00671387,-9.31E-08,162.596,64.3777
1.0032,117.125,-0.00686646,-0.00152597,162.596,64.3777
1.00322,116.729,-0.0050354,-0.00152597,162.596,64.3777
1.00323,116.24,-0.00457764,-0.00305185,162.596,64.3777
1.00325,115.874,-0.00457764,-0.00457773,162.596,64.3777
1.00327,115.477,-0.00457764,-0.00305185,162.596,64.3777
1.00328,114.989,-0.00427246,-0.00457773,162.596,64.3777
1.0033,114.623,-0.00228882,0.00152579,162.596,64.3777
1.00332,114.348,-0.00213623,-0.00610361,162.596,64.3777
1.00333,113.89,-0.00198364,-0.00305185,162.596,64.3777
1.00335,113.494,-0.00198364,-0.00457773,162.596,64.3777
1.00337,113.158,-0.000457764,-0.00305185,162.596,64.3777
1.00338,112.792,0.000305176,-0.00305185,162.596,64.3777
1.0034,112.426,0.000305176,-9.31E-08,162.596,64.3777
1.00342,112.059,0.000457764,-0.00305185,162.596,64.3777
1.00343,111.754,0.000610352,-0.00457773,162.596,64.3777
1.00345,111.449,0.000152588,-0.00305185,162.596,64.3777
1.00347,111.174,0.000152588,-9.31E-08,162.596,64.3777
1.00348,110.808,0.000610352,-0.00152597,162.596,64.3777
1.0035,110.442,0.000305176,-0.00305185,162.596,64.3777
1.00352,110.198,0.000152588,-0.00152597,162.596,64.3777
1.00353,109.832,0.000305176,-0.00152597,162.596,64.3777
1.00355,109.587,0.000152588,-0.00457773,162.596,64.3777
1.00357,109.343,0.000457764,-9.31E-08,162.596,64.3777
1.00358,109.008,0.00274658,-9.31E-08,162.596,64.3777
1.0036,108.763,0.00244141,-0.00457773,162.596,64.3777
1.00362,108.458,0.00289917,-0.00152597,162.596,64.3777
1.00363,108.214,0.00305176,-0.00457773,162.596,64.3777
1.00365,107.909,0.0050354,-0.00305185,162.596,64.3777
1.00367,107.695,0.0050354,-0.00152597,162.596,64.3777
1.00368,107.482,0.00518799,-0.00305185,162.596,64.3777
1.0037,107.299,0.00518799,-0.00152597,162.596,64.3777
1.00372,106.993,0.0050354,-9.31E-08,162.596,64.3777
1.00373,106.81,0.0050354,-0.00305185,162.596,64.3777
1.00375,106.566,0.0050354,-0.00305185,162.596,64.3777
1.00377,106.353,0.00488281,-0.00457773,162.596,64.3777
1.00378,106.078,0.00534058,-0.00305185,162.596,64.3777
1.0038,105.986,0.0050354,-0.00305185,162.596,64.3777
1.00382,105.681,0.00473022,-0.00152597,162.596,64.3777
1.00383,105.498,0.00717163,-0.00457773,162.596,64.3777
1.00385,105.315,0.00778198,-0.00152597,162.596,64.3777
1.00387,105.101,0.00747681,-9.31E-08,162.596,64.3777
1.00388,104.918,0.00778198,-0.00457773,162.596,64.3777
1.0039,104.735,0.0102234,-0.00457773,162.596,64.3777
1.00392,104.552,0.0102234,-0.00152597,162.596,64.3777
1.00393,104.43,0.0102234,-9.31E-08,162.596,64.3777
1.00395,104.247,0.0106812,-0.00610361,162.596,64.3777
1.00397,104.033,0.0125122,-0.00457773,162.596,64.3777
1.00398,103.911,0.0125122,-0.00152597,162.596,64.3777
1.004,103.728,0.0125122,-0.00457773,162.596,64.3777
1.00402,103.575,0.0125122,-0.00610361,162.596,64.3777
1.00403,103.423,0.01297,-0.00152597,162.596,64.3777
1.00405,103.24,0.014801,-0.00305185,162.596,64.3777
1.00407,103.148,0.0149536,-0.00152597,162.596,64.3777
1.00408,103.026,0.0152588,-0.00457773,162.596,64.3777
1.0041,102.874,0.017395,-0.00305185,162.596,64.3777
1.00412,102.721,0.017395,-9.31E-08,162.596,64.3777
1.00413,102.599,0.017395,-9.31E-08,162.596,64.3777
1.00415,102.477,0.0189209,-0.00305185,162.596,64.3777
1.00417,102.324,0.0198364,-0.00457773,162.596,64.3777
1.00418,102.172,0.0198364,-9.31E-08,162.596,64.3777
1.0042,102.019,0.0198364,-0.00152597,162.596,64.3777
1.00422,101.927,0.019989,-0.00152597,162.596,64.3777
1.00423,101.805,0.0198364,-0.00305185,162.596,64.3777
1.00425,101.744,0.0198364,-9.31E-08,162.596,64.3777
1.00427,101.622,0.0198364,-0.00457773,162.596,64.3777
1.00428,101.531,0.0198364,-0.00152597,162.596,64.3777
1.0043,101.409,0.019989,-0.00152597,162.596,64.3777
1.00432,101.317,0.0198364,-0.00305185,162.596,64.3777
1.00433,101.226,0.0198364,-0.00762949,162.596,64.3777
1.00435,101.134,0.0198364,-0.00305185,162.596,64.3777
1.00437,101.042,0.0196838,-0.00152597,162.596,64.3777
1.00438,100.981,0.0196838,-0.00152597,162.596,64.3777
1.0044,100.829,0.019989,-0.00305185,162.596,64.3777
1.00442,100.798,0.0216675,-9.31E-08,162.596,64.3777
1.00443,100.768,0.0221252,-0.00152597,162.596,64.3777
1.00445,100.676,0.0224304,-0.00305185,162.596,64.3777
1.00447,100.646,0.0222778,-0.00457773,162.596,64.3777
1.00448,100.524,0.0221252,0.00152579,162.596,64.3777
1.0045,100.432,0.022583,-9.31E-08,162.596,64.3777
1.00452,100.402,0.0219727,-9.31E-08,162.596,64.3777
1.00453,100.341,0.0222778,-0.00305185,162.596,64.3777
1.00455,100.341,0.0224304,-0.00152597,162.596,64.3777
1.00457,100.28,0.022583,-0.00305185,162.596,64.3777
1.00458,100.249,0.0247192,-0.00305185,162.596,64.3777
1.0046,100.249,0.0247192,-0.00152597,162.596,64.3777
1.00462,100.219,0.0247192,-0.00457773,162.596,64.3777
1.00463,100.157,0.0245667,-0.00305185,162.596,64.3777
1.00465,100.096,0.0250244,-0.00457773,162.596,64.3777
1.00467,100.096,0.0271606,-9.31E-08,162.596,64.3777
1.00468,100.096,0.0270081,-0.00457773,162.596,64.3777
1.0047,100.066,0.0268555,-0.00457773,162.596,64.3777
1.00472,100.096,0.0270081,-0.00457773,162.596,64.3777
1.00473,100.066,0.0273132,-0.00152597,162.596,64.3777
1.00475,100.127,0.0271606,-0.00152597,162.596,64.3777
1.00477,100.157,0.0299072,-0.00152597,162.596,64.3777
1.00478,100.157,0.0294495,-0.00152597,162.596,64.3777
1.0048,100.219,0.0296021,-0.00152597,162.596,64.3777
1.00482,100.371,0.0296021,-0.00457773,162.596,64.3777
1.00483,100.31,0.0297546,-0.00305185,162.596,64.3777
1.00485,100.371,0.0292969,-0.00305185,162.596,64.3777
1.00487,100.463,0.0297546,0.00152579,162.596,64.3777
1.00488,100.615,0.0314331,-0.00152597,162.596,64.3777
1.0049,100.676,0.032196,-0.00457773,162.596,64.3777
1.00492,100.798,0.0318909,-0.00305185,162.596,64.3777
1.00493,100.981,0.0325012,-0.00152597,162.596,64.3777
1.00495,101.073,0.0346375,-9.31E-08,162.596,64.3777
1.00497,101.226,0.0344849,-0.00152597,162.596,64.3777
1.00498,101.348,0.0343323,-0.00152597,162.596,64.3777
1.005,101.653,0.0360107,-0.00305185,162.596,64.3777
1.00502,101.836,0.037384,-0.00305185,162.596,64.3777
1.00503,102.05,0.0367737,-9.31E-08,162.596,64.3777
1.00505,102.263,0.0369263,-9.31E-08,162.596,64.3777
1.00507,102.446,0.0369263,-0.00305185,162.596,64.3777
1.00508,102.66,0.0366211,0.00305166,162.596,64.3777
1.0051,102.843,0.0367737,-0.00305185,162.596,64.3777
1.00512,103.148,0.0372314,-0.00152597,162.596,64.3777
1.00513,103.362,0.0367737,-0.00305185,162.596,64.3777
1.00515,103.575,0.0370789,-0.00305185,162.596,64.3777
1.00517,103.911,0.0367737,-0.00305185,162.596,64.3777
1.00518,104.125,0.0367737,-0.00152597,162.596,64.3777
1.0052,104.338,0.0370789,-0.00457773,162.596,64.3777
1.00522,104.613,0.0372314,-0.00457773,162.596,64.3777
1.00523,104.857,0.0372314,-0.00152597,162.596,64.3777
1.00525,105.193,0.0369263,-0.00305185,162.596,64.3777
1.00527,105.406,0.0367737,-0.00305185,162.596,64.3777
1.00528,105.681,0.0369263,-0.00305185,162.596,64.3777
1.0053,105.956,0.0372314,-0.00152597,162.596,64.3777
1.00532,106.23,0.0369263,-0.00152597,162.596,64.3777
1.00533,106.444,0.0369263,-0.00305185,162.596,64.3777
1.00535,106.719,0.0367737,-0.00457773,162.596,64.3777
1.00537,107.024,0.0367737,-0.00152597,162.596,64.3777
1.00538,107.329,0.0367737,-0.00152597,162.596,64.3777
1.0054,107.604,0.0370789,-0.00152597,162.596,64.3777
1.00542,107.909,0.0367737,-0.00305185,162.596,64.3777
1.00543,108.306,0.0369263,-0.00152597,162.596,64.3777
1.00545,108.58,0.0370789,-0.00457773,162.596,64.3777
1.00547,108.916,0.0367737,0.00152579,162.596,64.3777
1.00548,109.282,0.0372314,-0.00152597,162.596,64.3777
1.0055,109.648,0.0350952,-0.00152597,162.596,64.3777
1.00552,110.076,0.03479,-0.00305185,162.596,64.3777
1.00553,110.411,0.0346375,-0.00457773,162.596,64.3777
1.00555,110.839,0.03479,-0.00457773,162.596,64.3777
1.00557,111.205,0.0346375,-0.00152597,162.596,64.3777
1.00558,111.571,0.03479,-0.00457773,162.596,64.3777
1.0056,112.09,0.0364685,-0.00152597,162.596,64.3777
1.00562,112.487,0.0369263,-0.00305185,162.596,64.3777
1.00563,112.944,0.0367737,-0.00305185,162.596,64.3777
1.00565,113.433,0.0375366,-0.00305185,162.596,64.3777
1.00567,113.829,0.0390625,-0.00305185,162.596,64.3777
1.00568,114.318,0.0396729,-0.00305185,162.596,64.3777
1.0057,114.867,0.0398254,-0.00152597,162.596,64.3777
1.00572,115.355,0.0404358,-0.00457773,162.596,64.3777
1.00573,115.874,0.0413513,-0.00152597,162.596,64.3777
1.00575,116.393,0.0415039,-0.00457773,162.596,64.3777
1.00577,116.851,0.0431824,-0.00305185,162.596,64.3777
1.00578,117.369,0.0437927,-0.00610361,162.596,64.3777
1.0058,117.827,0.0442505,-0.00305185,162.596,64.3777
1.00582,118.438,0.0462341,-0.00457773,162.596,64.3777
1.00583,118.865,0.0463867,-0.00152597,162.596,64.3777
1.00585,119.323,0.04776,-0.00152597,162.596,64.3777
1.00587,119.902,0.0489807,-0.00152597,162.596,64.3777
1.00588,120.36,0.0488281,-0.00152597,162.596,64.3777
1.0059,120.848,0.0489807,-0.00152597,162.596,64.3777
1.00592,121.337,0.0494385,-0.00152597,162.596,64.3777
1.00593,121.764,0.0509644,-0.00152597,162.596,64.3777
1.00595,122.222,0.0515747,-0.00305185,162.596,64.3777
1.00597,122.618,0.0537109,-0.00152597,162.596,64.3777
1.00598,123.046,0.055542,-0.00305185,162.596,64.3777
1.006,123.503,0.0576782,-0.00305185,162.596,64.3777
1.00602,123.9,0.0602722,-0.00457773,162.596,64.3777
1.00603,124.236,0.062561,-0.00305185,162.596,64.3777
1.00605,124.602,0.0636292,-0.00305185,162.596,64.3777
1.00607,124.968,0.0660706,-0.00152597,162.596,64.3777
1.00608,125.304,0.0682068,-0.00610361,162.596,64.3777
1.0061,125.609,0.0701904,-0.00152597,162.596,64.3777
1.00612,125.914,0.0723267,-0.00457773,162.596,64.3777
1.00613,126.158,0.0735474,-0.00152597,162.596,64.3777
1.00615,126.372,0.0756836,-9.31E-08,162.596,64.3777
1.00617,126.708,0.0778198,-0.00457773,162.596,64.3777
1.00618,126.982,0.0799561,-0.00152597,162.596,64.3777
1.0062,127.135,0.080719,-0.00305185,162.596,64.3777
1.00622,127.318,0.083313,-0.00305185,162.596,64.3777
1.00623,127.593,0.0856018,-0.00305185,162.596,64.3777
1.00625,127.715,0.0862122,-9.31E-08,162.596,64.3777
1.00627,127.898,0.0874329,-9.31E-08,162.596,64.3777
1.00628,127.959,0.0881958,-0.00152597,162.596,64.3777
1.0063,128.112,0.0875854,0.00152579,162.596,64.3777
1.00632,128.295,0.0880432,-0.00305185,162.596,64.3777
1.00633,128.417,0.0878906,-0.00305185,162.596,64.3777
1.00635,128.447,0.0860596,0.00152579,162.596,64.3777
1.00637,128.508,0.0856018,-0.00152597,162.596,64.3777
1.00638,128.539,0.0856018,-9.31E-08,162.596,64.3777
1.0064,128.63,0.0856018,-0.00152597,162.596,64.3777
1.00642,128.63,0.0856018,-0.00152597,162.596,64.3777
1.00643,128.783,0.0856018,-9.31E-08,162.596,64.3777
1.00645,128.752,0.0872803,-0.00305185,162.596,64.3777
1.00647,128.752,0.0894165,-0.00305185,162.596,64.3777
1.00648,128.752,0.0921631,-0.00305185,162.596,64.3777
1.0065,128.783,0.0942993,-0.00457773,162.596,64.3777
1.00652,128.752,0.0965881,-0.00457773,162.596,64.3777
1.00653,128.783,0.0994873,-9.31E-08,162.596,64.3777
1.00655,128.752,0.102844,-0.00152597,162.596,64.3777
1.00657,128.6,0.106812,-9.31E-08,162.596,64.3777
1.00658,128.63,0.110168,-0.00457773,162.596,64.3777
1.0066,128.63,0.113678,-0.00305185,162.596,64.3777
1.00662,128.569,0.11673,-0.00305185,162.596,64.3777
1.00663,128.569,0.119629,0.00152579,162.596,64.3777
1.00665,128.508,0.122375,-0.00457773,162.596,64.3777
1.00667,128.478,0.124664,-0.00457773,162.596,64.3777
1.00668,128.356,0.127106,-0.00305185,162.596,64.3777
1.0067,128.325,0.129089,-0.00457773,162.596,64.3777
1.00672,128.295,0.13092,-0.00457773,162.596,64.3777
1.00673,128.173,0.132294,-0.00305185,162.596,64.3777
1.00675,128.081,0.13382,-0.00152597,162.596,64.3777
1.00677,128.051,0.13443,-0.00305185,162.596,64.3777
1.00678,127.959,0.134277,-0.00152597,162.596,64.3777
1.0068,127.867,0.133972,-0.00305185,162.596,64.3777
1.00682,127.867,0.13382,-0.00152597,162.596,64.3777
1.00683,127.684,0.133972,-0.00152597,162.596,64.3777
1.00685,127.623,0.133667,-0.00610361,162.596,64.3777
1.00687,127.532,0.131531,-0.00152597,162.596,64.3777
1.00688,127.349,0.129852,-9.31E-08,162.596,64.3777
1.0069,127.227,0.127411,-0.00152597,162.596,64.3777
1.00692,127.135,0.124512,-0.00305185,162.596,64.3777
1.00693,126.952,0.120239,-0.00152597,162.596,64.3777
1.00695,126.83,0.115051,-9.31E-08,162.596,64.3777
1.00697,126.647,0.110168,-0.00305185,162.596,64.3777
1.00698,126.494,0.105438,-9.31E-08,162.596,64.3777
1.007,126.342,0.100555,-0.00457773,162.596,64.3777
1.00702,126.158,0.09552,-0.00305185,162.596,64.3777
1.00703,125.975,0.0909424,-0.00305185,162.596,64.3777
1.00705,125.67,0.0880432,-0.00457773,162.596,64.3777
1.00707,125.396,0.085144,-0.00152597,162.596,64.3777
1.00708,125.243,0.0813293,-0.00457773,162.596,64.3777
1.0071,124.999,0.0788879,-0.00152597,162.596,64.3777
1.00712,124.694,0.0761414,-0.00457773,162.596,64.3777
1.00713,124.51,0.072937,-0.00152597,162.596,64.3777
1.00715,124.266,0.0706482,-9.31E-08,162.596,64.3777
1.00717,123.931,0.0665283,0.00152579,162.596,64.3777
1.00718,123.656,0.0637817,-0.00152597,162.596,64.3777
1.0072,123.381,0.0610352,-0.00152597,162.596,64.3777
1.00722,123.107,0.0570679,-9.31E-08,162.596,64.3777
1.00723,122.832,0.0538635,-0.00152597,162.596,64.3777
1.00725,122.588,0.0509644,-0.00457773,162.596,64.3777
1.00727,122.252,0.0473022,0.00305166,162.596,64.3777
1.00728,122.008,0.0444031,-0.00305185,162.596,64.3777
1.0073,121.642,0.0411987,-0.00152597,162.596,64.3777
1.00732,121.367,0.0393677,-0.00457773,162.596,64.3777
1.00733,121.093,0.0357056,0.00152579,162.596,64.3777
1.00735,120.787,0.0325012,-0.00152597,162.596,64.3777
1.00737,120.452,0.0283813,-0.00152597,162.596,64.3777
1.00738,120.146,0.0254822,-0.00305185,162.596,64.3777
1.0074,119.811,0.0202942,-0.00152597,162.596,64.3777
1.00742,119.536,0.0151062,-0.00457773,162.596,64.3777
1.00743,119.231,0.0105286,-0.00457773,162.596,64.3777
1.00745,118.895,0.00579834,-0.00305185,162.596,64.3777
1.00747,118.651,0.000762939,-0.00457773,162.596,64.3777
1.00748,118.254,-0.0038147,0.00152579,162.596,64.3777
1.0075,118.01,-0.00686646,-0.00152597,162.596,64.3777
1.00752,117.675,-0.0111389,-0.00457773,162.596,64.3777
1.00753,117.339,-0.0138855,-0.00305185,162.596,64.3777
1.00755,117.034,-0.0166321,-0.00152597,162.596,64.3777
1.00757,116.667,-0.0180054,-0.00152597,162.596,64.3777
1.00758,116.454,-0.0190735,-0.00305185,162.596,64.3777
1.0076,116.179,-0.0195312,-0.00457773,162.596,64.3777
1.00762,115.813,-0.0209045,-0.00152597,162.596,64.3777
1.00763,115.538,-0.0215149,-0.00152597,162.596,64.3777
1.00765,115.172,-0.0215149,-0.00305185,162.596,64.3777
1.00767,114.928,-0.0218201,-0.00305185,162.596,64.3777
1.00768,114.684,-0.0219727,-0.00305185,162.596,64.3777
1.0077,114.318,-0.0215149,-0.00457773,162.596,64.3777
1.00772,113.951,-0.0218201,-0.00152597,162.596,64.3777
1.00773,113.707,-0.0238037,-0.00152597,162.596,64.3777
1.00775,113.433,-0.0241089,-0.00305185,162.596,64.3777
1.00777,113.066,-0.0242615,-0.00457773,162.596,64.3777
1.00778,112.853,-0.0241089,0.00305166,162.596,64.3777
1.0078,112.517,-0.0239563,-0.00152597,162.596,64.3777
1.00782,112.212,-0.0224304,-0.00305185,162.596,64.3777
1.00783,111.937,-0.0216675,-0.00762949,162.596,64.3777
1.00785,111.754,-0.0216675,-0.00152597,162.596,64.3777
1.00787,111.449,-0.0216675,-9.31E-08,162.596,64.3777
1.00788,111.144,-0.0196838,-9.31E-08,162.596,64.3777
1.0079,110.869,-0.0189209,-0.00305185,162.596,64.3777
1.00792,110.594,-0.0189209,-0.00152597,162.596,64.3777
1.00793,110.35,-0.0193787,-0.00152597,162.596,64.3777
1.00795,110.015,-0.0186157,-0.00305185,162.596,64.3777
1.00797,109.801,-0.0166321,-0.00457773,162.596,64.3777
1.00798,109.618,-0.0167847,-0.00305185,162.596,64.3777
1.008,109.313,-0.0163269,-0.00152597,162.596,64.3777
1.00802,109.13,-0.0144958,-0.00152597,162.596,64.3777
1.00803,108.794,-0.0143433,-0.00305185,162.596,64.3777
1.00805,108.458,-0.0137329,-0.00305185,162.596,64.3777
1.00807,108.275,-0.0119019,-0.00457773,162.596,64.3777
1.00808,108.031,-0.0119019,-0.00152597,162.596,64.3777
1.0081,107.756,-0.0119019,-0.00152597,162.596,64.3777
1.00812,107.482,-0.00930786,-0.00305185,162.596,64.3777
1.00813,107.238,-0.00946045,-0.00305185,162.596,64.3777
1.00815,107.024,-0.00930786,-9.31E-08,162.596,64.3777
1.00817,106.81,-0.00915527,-0.00305185,162.596,64.3777
1.00818,106.536,-0.00930786,-9.31E-08,162.596,64.3777
1.0082,106.322,-0.00946045,-0.00305185,162.596,64.3777
1.00822,106.047,-0.00778198,-0.00305185,162.596,64.3777
1.00823,105.864,-0.00671387,-0.00152597,162.596,64.3777
1.00825,105.59,-0.00671387,-9.31E-08,162.596,64.3777
1.00827,105.376,-0.00457764,-0.00305185,162.596,64.3777
1.00828,105.132,-0.00442505,-0.00457773,162.596,64.3777
1.0083,104.857,-0.00473022,-0.00305185,162.596,64.3777
1.00832,104.674,-0.00274658,-0.00762949,162.596,64.3777
1.00833,104.46,-0.00244141,-0.00457773,162.596,64.3777
1.00835,104.247,-0.00198364,-0.00305185,162.596,64.3777
1.00837,104.003,-0.00167847,-0.00152597,162.596,64.3777
1.00838,103.789,0.000152588,-0.00305185,162.596,64.3777
1.0084,103.606,0.000305176,-0.00152597,162.596,64.3777
1.00842,103.392,0.000305176,-9.31E-08,162.596,64.3777
1.00843,103.179,0.000610352,-0.00305185,162.596,64.3777
1.00845,102.965,0.00274658,-9.31E-08,162.596,64.3777
1.00847,102.69,0.00289917,-0.00305185,162.596,64.3777
1.00848,102.538,0.00259399,-0.00152597,162.596,64.3777
1.0085,102.294,0.00213623,0.00152579,162.596,64.3777
1.00852,102.141,0.00274658,-0.00305185,162.596,64.3777
1.00853,101.897,0.00244141,-9.31E-08,162.596,64.3777
1.00855,101.714,0.00305176,-0.00305185,162.596,64.3777
1.00857,101.5,0.0050354,-0.00457773,162.596,64.3777
1.00858,101.348,0.00534058,-9.31E-08,162.596,64.3777
1.0086,101.226,0.00534058,-0.00152597,162.596,64.3777
1.00862,100.951,0.00762939,-0.00305185,162.596,64.3777
1.00863,100.737,0.00762939,-0.00305185,162.596,64.3777
1.00865,100.615,0.00762939,-0.00152597,162.596,64.3777
1.00867,100.402,0.00747681,-0.00152597,162.596,64.3777
1.00868,100.188,0.00778198,-0.00457773,162.596,64.3777
1.0087,100.066,0.00747681,-0.00305185,162.596,64.3777
1.00872,99.9133,0.00778198,-0.00305185,162.596,64.3777
1.00873,99.7302,0.00747681,-9.31E-08,162.596,64.3777
1.00875,99.6082,0.00793457,-0.00457773,162.596,64.3777
1.00877,99.3945,0.00762939,-0.00305185,162.596,64.3777
1.00878,99.2419,0.00793457,0.00152579,162.596,64.3777
1.0088,99.0283,0.00976562,-0.00152597,162.596,64.3777
1.00882,98.8757,0.0102234,-0.00457773,162.596,64.3777
1.00883,98.7537,0.010376,-0.00457773,162.596,64.3777
1.00885,98.6316,0.00991821,-9.31E-08,162.596,64.3777
1.00887,98.479,0.00976562,-0.00152597,162.596,64.3777
1.00888,98.3264,0.00762939,-0.00305185,162.596,64.3777
1.0089,98.2043,0.00778198,-9.31E-08,162.596,64.3777
1.00892,97.9907,0.0062561,-0.00457773,162.596,64.3777
1.00893,97.9297,0.00747681,-0.00152597,162.596,64.3777
1.00895,97.8076,0.00808716,-0.00305185,162.596,64.3777
1.00897,97.655,0.0120544,-0.00457773,162.596,64.3777
1.00898,97.5635,0.0170898,-0.00152597,162.596,64.3777
1.009,97.4109,0.0236511,-0.00305185,162.596,64.3777
1.00902,97.2888,0.0337219,-0.00305185,162.596,64.3777
1.00903,97.1667,0.0453186,-0.00152597,162.596,64.3777
1.00905,97.1057,0.0616455,-9.31E-08,162.596,64.3777
1.00907,96.9531,0.0810242,-0.00305185,162.596,64.3777
1.00908,96.8005,0.102539,-0.00152597,162.596,64.3777
1.0091,96.8005,0.128632,-0.00457773,162.596,64.3777
1.00912,96.6479,0.158386,-9.31E-08,162.596,64.3777
1.00913,96.4648,0.193939,-0.00152597,162.596,64.3777
1.00915,96.4648,0.235291,-0.00457773,162.596,64.3777
1.00917,96.2817,0.281067,-0.00457773,162.596,64.3777
1.00918,96.1597,0.333405,-0.00305185,162.596,64.3777
1.0092,96.0986,0.391388,-0.00152597,162.596,64.3777
1.00922,96.0681,0.45929,-0.00152597,162.596,64.3777
1.00923,95.9155,0.534973,-0.00305185,162.596,64.3777
1.00925,95.824,0.617371,-0.00305185,162.596,64.3777
1.00927,95.7019,0.706177,-9.31E-08,162.596,64.3777
1.00928,95.6714,0.801086,-0.00305185,162.596,64.3777
1.0093,95.6104,0.8992,-0.00152597,162.596,64.3777
1.00932,95.5188,1.00296,-0.00457773,162.596,64.3777
1.00933,95.4272,1.11084,-0.00305185,162.596,64.3777
1.00935,95.3967,1.22208,-9.31E-08,162.596,64.3777
1.00937,95.2747,1.33606,-0.00457773,162.596,64.3777
1.00938,95.2136,1.45142,-0.00152597,162.596,64.3777
1.0094,95.1526,1.56906,-0.00457773,162.596,64.3777
1.00942,95.061,1.68396,-0.00152597,162.596,64.3777
1.00943,95.0305,1.79672,-0.00152597,162.596,64.3777
1.00945,94.939,1.90491,-9.31E-08,162.596,64.3777
1.00947,94.8779,2.00302,0.00152579,162.596,64.3777
1.00948,94.7864,2.09167,-0.00305185,162.596,64.3777
1.0095,94.7253,2.16675,-0.00152597,162.596,64.3777
1.00952,94.6948,2.22473,-0.00305185,162.596,64.3777
1.00953,94.6033,2.2673,-0.00152597,162.596,64.3777
1.00955,94.5728,2.2905,-9.31E-08,162.596,64.3777
1.00957,94.5728,2.29187,-0.00305185,162.596,64.3777
1.00958,94.4812,2.26929,-0.00457773,162.596,64.3777
1.0096,94.3896,2.22046,-0.00305185,162.596,64.3777
1.00962,94.3286,2.1492,-0.00305185,162.596,64.3777
1.00963,94.3286,2.05215,-0.00152597,162.596,64.3777
1.00965,94.2676,1.9342,-0.00457773,162.596,64.3777
1.00967,94.1455,1.79504,-0.00152597,162.596,64.3777
1.00968,94.176,1.63818,-0.00457773,162.596,64.3777
1.0097,94.0845,1.46362,0.00152579,162.596,64.3777
1.00972,93.9929,1.27274,-9.31E-08,162.596,64.7249
1.00973,93.9929,1.07117,-0.00152597,162.596,64.7249
